title,link,source,time
Willie Mullins stunned as sensational Gaelic Warrior makes Paul Townend the Gold Cup's greatest - Cheltenham as it happened,https://www.racingpost.com/news/festivals/cheltenham-festival/cheltenham-festival-live-the-latest-going-and-market-movers-for-a-brilliant-gold-cup-day-rgJsp2n7cpec/,racing_post,
'Extraordinary' Gaelic Warrior oozes class as he canters to Cheltenham Gold Cup glory for Willie Mullins and Paul Townend,https://www.racingpost.com/news/reports/gallant-gaelic-warrior-oozes-class-as-he-canters-to-the-cheltenham-gold-cup-for-willie-mullins-and-paul-townend-aBFUS6C3vAD1/,racing_post,
'He can go well at a big price under Harry Cobden' - Tom Segal with five tips for the ITV races on Midlands Grand National day,https://www.racingpost.com/horse-racing-tips/premium-tips/pricewise/he-can-go-well-at-a-big-price-under-harry-cobden-tom-segal-with-five-tips-for-the-itv-races-on-midlands-grand-national-day-aTmXE8y4ZLQr/,racing_post,
Cheltenham Gold Cup 2026: how the race was won and lost,https://www.racingpost.com/news/festivals/cheltenham-festival/cheltenham-gold-cup-2026-how-the-race-was-won-and-lost-araVT1Q11Hh3/,racing_post,
Tributes paid to Envoi Allen after Cheltenham Festival hero dies following Gold Cup run,https://www.racingpost.com/news/festivals/cheltenham-festival/tributes-paid-to-envoi-allen-after-cheltenham-festival-hero-dies-following-gold-cup-run-anh4x1E1z6QL/,racing_post,
Rich Ricci deserves to have an exceptional Gold Cup winner - and Gaelic Warrior is certainly one of those,https://www.racingpost.com/news/reports/rich-ricci-deserves-to-have-an-exceptional-gold-cup-winner-and-gaelic-warrior-is-certainly-one-of-those-aqr1Y0p5q3OW/,racing_post,
"Snogging, shouting and £1,200 on Dinoblue – inside the Centaur on Cheltenham Gold Cup day",https://www.racingpost.com/news/festivals/cheltenham-festival/snogging-shouting-and-1200-on-dinoblue-inside-the-centaur-on-cheltenham-gold-cup-day-aHeNu9H1HipE/,racing_post,
'It's been a bookies' Cheltenham Festival - we won on all four days' - bookmakers basking in the glow of a winning week,https://www.racingpost.com/news/festivals/cheltenham-festival/its-been-a-bookies-cheltenham-festival-we-won-on-all-four-days-bookmakers-basking-in-the-glow-of-a-winning-week-acFvi5d2B9P7/,racing_post,
Albert Bartlett: 'I thought we were cooked' - Johnny's Jury sweeps from last to first to win under Gavin Sheehan,https://www.racingpost.com/news/reports/i-thought-we-were-cooked-johnnys-jury-sweeps-from-last-to-first-to-win-the-albert-bartlett-aL8pw1i2f6jR/,racing_post,
"'Please God, we'll have another crack' - Harry Redknapp vows to be back with The Jukebox Man as Ben Pauling reports 'a little issue' with star",https://www.racingpost.com/news/festivals/cheltenham-festival/please-god-well-have-another-crack-defiant-harry-redknapp-vows-to-be-back-with-the-jukebox-man-after-gold-cup-defeat-a7Ulm4A1YzpL/,racing_post,
'They'll always come right if you give them time' - Jonjo and AJ O'Neill bounce back in style at Cheltenham with two winners,https://www.racingpost.com/news/festivals/cheltenham-festival/theyll-always-come-right-if-you-give-them-time-jonjo-and-aj-oneill-bounce-back-in-style-at-cheltenham-with-two-winners-a2AUV3U7T9vE/,racing_post,
Pro punter Moray Smith had 25-1 and 16-1 ante-post winners on Thursday - now he sets his sights on Gold Cup day,https://www.racingpost.com/news/opinion/comment/pro-punter-moray-smith-had-25-1-and-16-1-winners-on-thursday-now-he-sets-his-sights-on-gold-cup-day-aS3Fa3B6RvVU/,racing_post,
'I could see him running a huge race in the Albert Bartlett at 33-1' - Johnny Dineen has a big-priced fancy on Friday,https://www.racingpost.com/horse-racing-tips/premium-tips/johnny-v-dj/i-could-see-him-running-a-huge-race-in-the-albert-bartlett-at-33-1-johnny-dineen-has-a-big-priced-fancy-on-friday-axX5X4J3Aa0q/,racing_post,
The expert verdict on the Gold Cup: we asked some top judges what's in store for the showstopper at Cheltenham on Friday,https://www.racingpost.com/news/raceday-intel/the-expert-verdict-on-the-gold-cup-we-asked-some-top-judges-whats-in-store-for-the-showstopper-at-cheltenham-on-friday-aImYs6n06z45/,racing_post,
"‘You haven’t a clue, Jennings!’ – chaos, celebrations and hard truths in Cheltenham’s parade ring",https://www.racingpost.com/news/reports/you-havent-a-clue-jennings-chaos-celebrations-and-hard-truths-in-cheltenhams-parade-ring-aXiVj3H1DR8i/,racing_post,
"'If the ground is going to be like this, we're not going to bring them' - Willie Mullins expresses concern over Cheltenham going",https://www.racingpost.com/news/festivals/cheltenham-festival/if-the-ground-is-going-to-be-like-this-were-not-going-to-bring-them-willie-mullins-expresses-concern-over-cheltenham-going-aNvr54g5FIJT/,racing_post,
'It was just a heat of the moment battle and all is forgiven' - Declan Queally and Nico de Boinville shake hands after bust-up,https://www.racingpost.com/news/festivals/cheltenham-festival/it-was-just-a-heat-of-the-moment-battle-and-all-is-forgiven-declan-queally-and-nico-de-boinville-shake-hands-after-bust-up-apBqd2V3bzGb/,racing_post,
"Records broken at an extraordinary Tattersalls Cheltenham as £530,000 Monster Truck heads to Gordon Elliott",https://www.racingpost.com/bloodstock/sales-reports/records-broken-at-an-extraordinary-tattersalls-cheltenham-as-530000-monster-truck-heads-to-gordon-elliott-a74qH1w0aDqX/,racing_post,
BHA to review Cheltenham Festival starts following criticism of 'ludicrous' Turners' Novices' Hurdle,https://www.racingpost.com/news/festivals/cheltenham-festival/bha-to-review-cheltenham-festival-starts-following-criticism-of-ludicrous-turners-novices-hurdle-aRwec7c2oV3f/,racing_post,
Mares' Hurdle: 'We’ve been through a few tough years' - Wodhooh delivers again to get Gordon Elliott off the mark at Cheltenham,https://www.racingpost.com/news/reports/weve-been-through-a-few-tough-years-wodhooh-delivers-again-to-get-gordon-elliott-off-the-mark-at-cheltenham-aKDo77p15VlI/,racing_post,
Stayers' Hurdle: ‘Horse of a lifetime’ Home By The Lee springs 33-1 shock at fifth attempt,https://www.racingpost.com/news/reports/horse-of-a-lifetime-home-by-the-lee-springs-33-1-stayers-hurdle-shock-at-fifth-attempt-aAjib9W2RJxN/,racing_post,
"Ryanair Chase: 'Half an hour ago, I was on the floor' - Heart Wood cashes in on Fact To File's absence to give owners swift redemption",https://www.racingpost.com/news/reports/last-years-runner-up-heart-wood-cashes-in-on-fact-to-files-absence-to-go-one-better-with-dominant-ryanair-win-aXUuC1d7wSJb/,racing_post,
Kim Muir: 'It’s been an emotional week' - Evan Williams' wife celebrates a Cheltenham winner three days after his conviction for assault,https://www.racingpost.com/news/reports/its-been-an-emotional-week-evan-williams-wife-celebrates-a-cheltenham-winner-three-days-after-his-conviction-for-assault-aBRDO1Z33qBV/,racing_post,
"WATCH: best bets for day four of the Cheltenham Festival with David Jennings, Keith Melrose, Daryl Jacob and Charlie Poste",https://www.racingpost.com/video/good-morning-cheltenham/watch-best-bets-for-day-four-of-the-cheltenham-festival-live-with-david-jennings-keith-melrose-daryl-jacob-and-charlie-poste-a9nqM6f1udLs/,racing_post,
WATCH: It's Gold Cup day and Tom Segal and Keith Melrose are out to end the Cheltenham Festival with a bang,https://www.racingpost.com/video/in-the-know/watch-its-gold-cup-day-and-tom-segal-and-keith-melrose-are-out-to-end-the-cheltenham-festival-with-a-bang-aH5ju0n94GWv/,racing_post,
WATCH: Johnny Dineen and David Jennings finalise their festival squads with two transfers apiece,https://www.racingpost.com/video/upping-the-ante/watch-johnny-dineen-and-david-jennings-finalise-their-festival-squads-with-two-transfers-apiece-a7lr47F1FMyG/,racing_post,
"WATCH: Nicky Henderson joins Tom Segal, Paul Kealy and David Jennings for our Cheltenham Festival preview show",https://www.racingpost.com/news/festivals/cheltenham-festival/watch-nicky-henderson-joins-tom-segal-paul-kealy-and-david-jennings-for-our-cheltenham-festival-preview-show-ap4mr5m8nevD/,racing_post,
Who does Paul Kealy think has ‘a mighty tempting mark’? Our preview experts put up their Cheltenham Festival best bets,https://www.racingpost.com/news/features/series/racing-posts-ultimate-preview-night-best-bets-at-the-2026-cheltenham-festival-aVtpa7l30HMf/,racing_post,
'He has a lot of strong Cheltenham Festival form and is undeniably well treated in the Kim Muir',https://www.racingpost.com/news/features/series/he-has-a-lot-of-strong-cheltenham-festival-form-and-is-undeniably-well-treated-in-the-kim-muir-aXGR91O5lMSu/,racing_post,
