title,link,source,time
'An unbelievable feeling' for Dan King as top talent seals magnificent Galway Hurdle and Plate double on Tony Martin runner,https://www.racingpost.com/news/reports/man-of-the-moment-daniel-king-seals-magnificent-galway-hurdle-and-plate-double-on-tony-martin-runner-azuAq9E626g5/,racing_post,
"'I laid €3,000 on El Cairos at 6-1' - the odd big bet but the Ballybrit betting ring has been 'desperate' on ladies' day according to the layers",https://www.racingpost.com/news/reports/i-laid-3000-on-el-cairos-at-6-1-the-odd-big-bet-but-the-ballybrit-betting-ring-has-been-desperate-on-ladies-day-according-to-the-layers-awRee3I1iDPq/,racing_post,
Nassau Stakes: 'She’s a proper racing machine' - Diamond Necklace dazzles on the Downs to extend unbeaten record to six,https://www.racingpost.com/news/reports/diamond-necklace-dazzles-on-the-downs-to-extend-her-unbeaten-record-to-six-a3mC78S1IgJ7/,racing_post,
Tom Segal tipped an 11-2 winner at Goodwood on Thursday and returns with a big-priced fancy in the day's feature race,https://www.racingpost.com/horse-racing-tips/premium-tips/pricewise/tom-segal-tipped-an-11-2-winner-at-goodwood-on-thursday-and-returns-with-a-big-priced-fancy-in-the-days-feature-race-aKjd27V5hmhf/,racing_post,
"Sniffer dogs, blisters and a dance floor that's full before the first - James Milton finds the grit amid Goodwood's glamour",https://www.racingpost.com/news/reports/sniffer-dogs-blisters-and-a-dance-floor-thats-full-before-the-first-james-milton-finds-the-grit-amid-goodwoods-glamour-aZuME1g5xMFn/,racing_post,
Richmond Stakes: no luck? No problem as Man's Best Friend wins for Aidan O'Brien and Ryan Moore and 'can only get better',https://www.racingpost.com/news/reports/no-luck-no-problem-as-mans-best-friend-wins-for-aidan-obrien-and-ryan-moore-and-can-only-get-better-av80i2B7VLxS/,racing_post,
Goodwood: Royal Ascot hero Enceladus cut to 10-1 for St Leger after straightforward Group 3 success for Joseph O'Brien,https://www.racingpost.com/news/reports/royal-ascot-hero-enceladus-cut-to-10-1-for-st-leger-after-straightforward-success-for-joseph-obrien-ahz3N6t6ZU3z/,racing_post,
Thady Gosden hails 'exceptional' Diamond Necklace as Friendly Soul continues return to form after horror start to season,https://www.racingpost.com/news/festivals/glorious-goodwood/thady-gosden-hails-exceptional-diamond-necklace-as-friendly-soul-continues-return-to-form-after-horror-start-to-season-amQp21q18QZu/,racing_post,
Top young jockey who rides Bow Echo every morning watched Sussex heroics on his phone - having just landed a big milestone of his own,https://www.racingpost.com/news/festivals/glorious-goodwood/top-young-jockey-who-rides-bow-echo-every-morning-watched-sussex-heroics-on-his-phone-having-just-landed-a-big-milestone-of-his-own-aWL3B8v2Ge6H/,racing_post,
'We'll try to beat him' - Aidan O'Brien confident 'improving' Gstaad can turn the tables on unbeaten Bow Echo in potential French rematch,https://www.racingpost.com/news/festivals/glorious-goodwood/well-try-to-beat-him-aidan-obrien-confident-improving-gstaad-can-turn-the-tables-on-unbeaten-bow-echo-in-potential-french-rematch-a0NVk6Y9eNnU/,racing_post,
