title,link,time,source
"Royal Ascot needs Ka Ying Rising, but the world’s best horse does not need it",https://www.scmp.com/sport/racing/article/3352779/royal-ascot-needs-ka-ying-rising-worlds-best-horse-certainly-does-not-need-it,2026-05-07 19:01,scmp_racing
Yiu rates Voyage Bubble ‘doubtful’ to defend Champions & Chater Cup crown,https://www.scmp.com/sport/racing/article/3352721/ricky-yiu-rates-voyage-bubble-doubtful-defend-champions-chater-cup-crown,2026-05-07 15:22,scmp_racing
"Newnham continues march towards trainers’ championship, Teetan scores double",https://www.scmp.com/sport/racing/article/3352668/mark-newnham-continues-march-towards-trainers-championship-karis-teetan-scores-double-sha-tin,2026-05-06 23:27,scmp_racing
Bowman looks to strike at Sha Tin before partnering Japanese raider in Group One,https://www.scmp.com/sport/racing/article/3352450/hugh-bowman-looks-strike-sha-tin-wednesday-partnering-japanese-raider-group-one,2026-05-05 15:00,scmp_racing
Exciting trainers’ championship finale looms as Hayes flags Ka Ying experiment,https://www.scmp.com/sport/racing/article/3352331/hong-kongs-most-exciting-trainers-championship-finale-looms-hayes-flags-experimenting-ka-ying,2026-05-04 18:30,scmp_racing
Newnham bids to extend title lead with strong squad assembled for Sha Tin dirt,https://www.scmp.com/sport/racing/article/3352321/mark-newnham-bids-extend-championship-lead-strong-squad-assembled-sha-tin-dirt-meeting,2026-05-04 14:30,scmp_racing
SCMP Best Bets: Light Years Glory can be out of this world at Sha Tin,https://www.scmp.com/sport/racing/article/3352531/scmp-best-bets-light-years-glory-can-be-out-world-sha-tin,2026-05-05 21:45,scmp_racing
甜甜小記│廖康銘驚喜浪接浪 (Sweet Notes | Pierre Ng's Surprises Keep Coming),https://www.stheadline.com/realtime-racing/3569977/甜甜小記廖康銘驚喜浪接浪,2026-05-07 11:20 (18小時前),singtao_racing
馬場浮世繪｜岳伯仁兩新貴贏打吡橡樹前哨戰 (Racetrack Sketches | Aidan O'Brien's Two New Stars Win Derby and Oaks Trials),https://www.stheadline.com/realtime-racing/3569930/馬場浮世繪岳伯仁兩新貴贏打吡橡樹前哨戰,2026-05-07 10:20 (19小時前),singtao_racing
沈慧林邀請周文姬張與辰入場觀戰 (William Shum Invites Chow Man-kei and Angus Chang to Watch the Races),https://www.stheadline.com/realtime-racing/3569835/沈慧林邀請周文姬張與辰入場觀戰,2026-05-07 06:20 (23小時前),singtao_racing
文壽強賀天后娘娘寶誕酬謝神恩 (Man Sau Keung Celebrates Tin Hau's Birthday to Give Thanks for Divine Blessings),https://www.stheadline.com/realtime-racing/3569834/文壽強賀天后娘娘寶誕酬謝神恩,2026-05-07 06:20 (23小時前),singtao_racing
"馬場浮世繪｜Golden Tempo棄三冠次關 劍指貝蒙園大賽 (Racetrack Sketches | Golden Tempo Skips Second Triple Crown Leg, Aims for Belmont Stakes)",https://www.stheadline.com/realtime-racing/3569800/馬場浮世繪Golden-Tempo棄三冠次關-劍指貝蒙園大賽,2026-05-08 05:20 (2026-05-07 11:33 HKT),singtao_racing
"馬場密探048｜「熾烈神駒」大勝食尾胡 (Racetrack Insider 048 | ""Blazing Spirit"" Dominates and Wins Final Race)",https://www.stheadline.com/realtime-racing/3569670/馬場密探048熾烈神駒大勝食尾胡,2026-05-08 05:20 (2026-05-06 23:12 HKT),singtao_racing
"馬場浮世繪│田泰安夠「勇」揸「快車」 (Racetrack Sketches | Karis Teetan Is ""Brave"" and Rides ""Midnight Express"")",https://www.stheadline.com/realtime-racing/3569669/馬場浮世繪田泰安夠勇揸快車,2026-05-08 05:20 (2026-05-06 23:03 HKT),singtao_racing
"馬場浮世繪│霍宏聲又食「大番薯」 (Racetrack Sketches | Luke Ferraris Wins Again with ""Flying Bonus"")",https://www.stheadline.com/realtime-racing/3569668/馬場浮世繪霍宏聲又食大番薯,2026-05-08 05:20 (2026-05-06 23:01 HKT),singtao_racing
"馬場密探048｜「大番薯」今季第四捷 (Racetrack Insider 048 | ""Flying Bonus"" Claims Fourth Win of the Season)",https://www.stheadline.com/realtime-racing/3569663/馬場密探048大番薯今季第四捷,2026-05-08 05:20 (2026-05-06 22:12 HKT),singtao_racing
"馬場密探048｜「午夜快車」轉廄首捷 (Racetrack Insider 048 | ""Midnight Express"" Wins on Stable Debut)",https://www.stheadline.com/realtime-racing/3569661/馬場密探048午夜快車轉廄首捷,2026-05-08 05:20 (2026-05-06 22:04 HKT),singtao_racing
"馬場密探048｜「加州勇勝」轉泥開勝門 (Racetrack Insider 048 | ""California Spangle"" Opens Winning Account on Dirt)",https://www.stheadline.com/realtime-racing/3569646/馬場密探048加州勇勝轉泥開勝門,2026-05-08 05:20 (2026-05-06 21:17 HKT),singtao_racing
"馬場密探048｜「精明選擇」一放到底 (Racetrack Insider 048 | ""Smart Decision"" Leads From Start to Finish)",https://www.stheadline.com/realtime-racing/3569639/馬場密探048精明選擇一放到底,2026-05-08 05:20 (2026-05-06 21:05 HKT),singtao_racing
"馬場密探048｜「起舞奜奜」文廄起孖 (Racetrack Insider 048 | ""Dancingswiththestars"" Gives Manfred Man a Double)",https://www.stheadline.com/realtime-racing/3569631/馬場密探048起舞奜奜文廄起孖,2026-05-08 05:20 (2026-05-06 20:29 HKT),singtao_racing
"馬場密探048｜「機械騎士」今季首捷 (Racetrack Insider 048 | ""Robot Warrior"" Claims First Win of the Season)",https://www.stheadline.com/realtime-racing/3569628/馬場密探048機械騎士今季首捷,2026-05-08 05:20 (2026-05-06 20:12 HKT),singtao_racing
"馬場密探048｜「大利好運」蔡廄拔頭籌 (Racetrack Insider 048 | ""Lucky Fun"" Takes the Lead for Tony Cruz)",https://www.stheadline.com/realtime-racing/3569619/馬場密探048大利好運蔡廄拔頭籌,2026-05-08 05:20 (2026-05-06 19:08 HKT),singtao_racing
布浩榮獲准赴澳洲出賽 (Hugh Bowman Granted Permission to Race in Australia),https://www.stheadline.com/realtime-racing/3569529/布浩榮獲准赴澳洲出賽,2026-05-08 05:20 (2026-05-06 16:23 HKT),singtao_racing
"馬場浮世繪｜「得令星」半兄弟Daryzan一出即勝 (Racetrack Sketches | ""Winner's Star"" Half-Brother Daryzan Wins on Debut)",https://www.stheadline.com/realtime-racing/3569526/馬場浮世繪得令星半兄弟Daryzan一出即勝,2026-05-08 05:20 (2026-05-06 16:17 HKT),singtao_racing
"「喜慶寶」由班德禮接手 (Lyle Hewitson Takes Over ""Happy Hero"")",https://www.stheadline.com/realtime-racing/3569491/喜慶寶由班德禮接手,2026-05-08 05:20 (2026-05-06 15:04 HKT),singtao_racing
莫雷拉周六接手兩匹外線馬 (Joao Moreira to Ride Two Wide-Drawn Horses on Saturday),https://www.stheadline.com/realtime-racing/3569485/莫雷拉周六接手兩匹外線馬,2026-05-08 05:20 (2026-05-06 14:52 HKT),singtao_racing
"「超寫意」袁幸堯減磅出擊 (Jerry Chau to Ride ""Super Joyful"" with Weight Claim)",https://www.stheadline.com/realtime-racing/3569478/超寫意袁幸堯減磅出擊,2026-05-08 05:20 (2026-05-06 14:35 HKT),singtao_racing
Young Trainer Caught in Vet's Web of Violations,https://www.bloodhorse.com/horse-racing/articles/291738/young-trainer-caught-in-vets-web-of-violations,"2026-05-07 17:18 (ByEric MitchellYesterday, 5:18 PM)",bloodhorse_news
Tigrado First Winner for WinStar Farm's Nashville,https://www.bloodhorse.com/horse-racing/articles/291737/tigrado-first-winner-for-winstar-farms-nashville,"2026-05-07 16:33 (ByByron KingYesterday, 4:33 PM)",bloodhorse_news
From the Magazine: Debating Best Timing of Preakness,https://www.bloodhorse.com/horse-racing/articles/291734/from-the-magazine-debating-best-timing-of-preakness,"2026-05-07 16:22 (ByBob EhaltYesterday, 4:22 PM)",bloodhorse_news
Light Won Up Headlines Senorita Stakes Field,https://www.bloodhorse.com/horse-racing/articles/291726/light-won-up-headlines-senorita-stakes-field,"2026-05-07 16:19 (ByOlivia NewmanYesterday, 4:19 PM)",bloodhorse_news
