title,link,time,source
Hayes hoping luck will be on side as he assembles strong Sha Tin team,https://www.scmp.com/sport/racing/article/3356866/david-hayes-hoping-luck-will-be-side-he-assembles-strong-sha-tin-team,2026-06-12 14:33,scmp_racing
Legendary trainer Moore returns as owner of import Grand Eagle at Sha Tin,https://www.scmp.com/sport/racing/article/3356734/legendary-trainer-john-moore-returns-owner-australian-import-grand-eagle-sha-tin,2026-06-11 18:00,scmp_racing
In-form Newnham looks for further success with six-strong Sha Tin team,https://www.scmp.com/sport/racing/article/3356717/form-mark-newnham-looks-further-success-six-strong-sha-tin-team,2026-06-11 14:07,scmp_racing
"Resources extends unbeaten record as Cruz, Eustace and Avdulla bag doubles",https://www.scmp.com/sport/racing/article/3356673/tycoon-resources-extends-unbeaten-record-style-tony-cruz-bags-happy-valley-double,2026-06-10 23:34,scmp_racing
SCMP Best Bets: Spirit a Superb chance for punters at Sha Tin,https://www.scmp.com/sport/racing/article/3356965/scmp-best-bets-spirit-superb-chance-punters-sha-tin,2026-06-12 22:40,scmp_racing
"Yeung seeks to extend Fallon’s 1,800m winning record at Happy Valley",https://www.scmp.com/sport/racing/article/3356481/keith-yeung-seeks-extend-fallons-1800m-winning-record-happy-valley-wednesday,2026-06-09 18:00,scmp_racing
SCMP Best Bets: Tycoon Resources can be rich pickings at Happy Valley,https://www.scmp.com/sport/racing/article/3356541/scmp-best-bets-tycoon-resources-can-be-rich-pickings-happy-valley,2026-06-09 21:48,scmp_racing
馬場浮世繪｜麥道朗赴英擔任副帥 (Racetrack Vignettes: McDonald heads to UK as deputy rider),https://www.stheadline.com/realtime-racing/3582529/馬場浮世繪麥道朗赴英擔任副帥,2026-06-12 11:58 (15小時前),singtao_racing
"桂福特「偵探傳奇」「鼓浪好友」 (Gui Fu Te's ""Detective Legend"" and ""Gulang Buddy"")",https://www.stheadline.com/realtime-racing/3582482/桂福特偵探傳奇鼓浪好友,2026-06-12 09:58 (17小時前),singtao_racing
"寶塚紀念賽「北十字星」冀創歷史 (Takarazuka Kinen: ""Northern Cross"" aims to make history)",https://www.stheadline.com/realtime-racing/3582401/寶塚紀念賽北十字星冀創歷史,2026-06-12 07:58 (19小時前),singtao_racing
"史德布克讓賽形勢緊湊 「狂迷女孩」力求反勝「錄音莊園」 (Stradbroke Handicap: ""Fanatic Girl"" seeks to overturn ""Recording Manor"")",https://www.stheadline.com/realtime-racing/3582375/史德布克讓賽形勢緊湊-狂迷女孩力求反勝錄音莊園,2026-06-12 05:58 (21小時前),singtao_racing
李偉然梁家俊再續前緣 (Li Weiran and Liang Jiajun renew their partnership),https://www.stheadline.com/realtime-racing/3582373/李偉然梁家俊再續前緣,2026-06-12 05:58 (21小時前),singtao_racing
