title,link,source,time
"Welcome back, Ryan! Moore joins Shergar Cup party for first time in 20 years",https://www.racingpost.com/news/raceday-intel/the-big-story/welcome-back-ryan-moore-joins-shergar-cup-party-for-first-time-in-20-years-aEOs11m6UUG1/,racing_post,
Shergar Cup punters 'tend to focus on the wrong thing' - this is who Keith Melrose is backing at Ascot,https://www.racingpost.com/horse-racing-tips/premium-tips/pricewise/shergar-cup-punters-tend-to-focus-on-the-wrong-thing-this-is-who-keith-melrose-is-backing-at-ascot-apE5y8D353xP/,racing_post,
"'I'll be having a proper bet at evens' - Johnny and DJ with strong views, best bets and a jumps horse to follow for the winter",https://www.racingpost.com/horse-racing-tips/premium-tips/johnny-v-dj/ill-be-having-a-proper-bet-at-evens-johnny-and-dj-with-strong-views-best-bets-and-a-jumps-horse-to-follow-for-the-winter-abyfH0s82uzg/,racing_post,
'He ran a massive race against some of the best sprinters on the planet' - see who our experts fancy for Saturday's racing,https://www.racingpost.com/news/raceday-intel/the-punting-panel/he-ran-a-massive-race-against-some-of-the-best-sprinters-on-the-planet-see-who-our-experts-fancy-for-saturdays-racing-aTJDN0Y79rer/,racing_post,
Outspoken billionaire owner who claimed 'incompetence and poor leadership' behind US racing struggles sends first runner to Britain,https://www.racingpost.com/news/raceday-intel/outspoken-billionaire-owner-who-claimed-incompetence-and-poor-leadership-behind-us-racing-struggles-sends-first-runner-to-britain-aDQKJ8f4M3Wx/,racing_post,
'Easily the most appealing bet of the day' - Paul Kealy with four Saturday picks for Shergar Cup day at Ascot,https://www.racingpost.com/horse-racing-tips/premium-tips/paul-kealy/easily-the-most-appealing-bet-of-the-day-paul-kealy-with-four-saturday-picks-for-shergar-cup-day-at-ascot-a1qHd8U6bU0m/,racing_post,
Tony Martin is winning big handicaps again with a horse whose form figures are 9800078 - it's just like old times,https://www.racingpost.com/news/opinion/comment/tony-martin-is-winning-big-handicaps-again-with-a-horse-with-form-figures-of-9800078-its-just-like-old-times-aWacp3N8rW7D/,racing_post,
'There's no reason to doubt the promise that lies ahead' - Clive Cox eyes Group 1 bid for 'special' Royal Ascot winner,https://www.racingpost.com/news/international/france/theres-no-reason-to-doubt-the-promise-that-lies-ahead-clive-cox-eyes-group-1-bid-for-special-royal-ascot-winner-abqZm7s2Ivkt/,racing_post,
John Gosden dismisses Ombudsman concerns after Coral temporarily suspend betting on Juddmonte International - watch his Newmarket gallop,https://www.racingpost.com/news/festivals/york-ebor-festival/ombudsman-heads-to-york-after-probably-his-best-performance-as-john-gosden-warns-juddmonte-is-no-two-horse-race-aGFTP6k2QRvA/,racing_post,
How Gordon Elliott unwittingly changed Jim Crowley’s life - and set him on the path to the top,https://www.racingpost.com/news/people/jockeys/how-gordon-elliott-unwittingly-changed-jim-crowleys-life-and-set-him-on-the-path-to-the-top-abfKc3y83Bcl/,racing_post,
