title,link,source,time
John Francome leads tributes following death of Gold Cup-winning jockey Graham Bradley at age of 65,https://www.racingpost.com/news/jump-racing/cheltenham-gold-cup-winning-jockey-graham-bradley-has-died-atWsC2J8t6Mc/,racing_post,
Flutter's $40bn fall: has the global gambling giant behind Paddy Power and Betfair lost its mojo?,https://www.racingpost.com/news/features/in-focus/flutters-40bn-fall-has-the-global-gambling-giant-behind-paddy-power-and-betfair-lost-its-mojo-a1HSo3I45gMt/,racing_post,
Dan Skelton hails 'amazing' start in his bid to topple Martin Pipe record - and he reveals double championship aim,https://www.racingpost.com/news/people/trainers/dan-skelton-hails-amazing-start-in-his-bid-to-topple-martin-pipe-record-and-he-reveals-double-championship-aim-aBMQT7p5IjoL/,racing_post,
Frankie Dettori in hospital and 'very sore' after car crash,https://www.racingpost.com/news/people/jockeys/frankie-dettori-taken-to-hospital-after-car-crash-aCXNd6h2KL1H/,racing_post,
WATCH: Harry Wilson and Callum Helliwell tackle the Coral-Eclipse and the rest of Saturday's big races,https://www.racingpost.com/video/racing-postcast/watch-harry-wilson-and-callum-helliwell-tackle-the-coral-eclipse-and-the-rest-of-saturdays-big-races-a9Hw17w5XW7s/,racing_post,
Welsh Grand National moved and King George meeting reshaped as part of Christmas fixture list shake-up,https://www.racingpost.com/news/jump-racing/king-george-and-welsh-grand-national-meetings-reshaped-as-part-of-christmas-fixture-list-shake-up-aAThM8B2Mrzu/,racing_post,
'He's been very unlucky' - Donnacha O'Brien targets Eclipse revenge on father Aidan's Constitution River,https://www.racingpost.com/news/big-race-latest/donnacha-obrien-targets-eclipse-revenge-on-father-aidans-constitution-river-with-very-unlucky-colt-aHXSs9f00poh/,racing_post,
Christophe Soumillon's team tactics ban reduced after appeal panel finds he did not intend to ride in favour of Gstaad,https://www.racingpost.com/news/people/jockeys/verdict-on-christophe-soumillon-appeal-against-eight-day-ban-expected-on-thursday-afternoon-aTdkL3e4GTDK/,racing_post,
"Yarmouth: Perfect day for Charlie Appleby's juveniles as 850,000gns colt makes winning debut in same race won by Shadow Of Light",https://www.racingpost.com/news/reports/perfect-day-for-charlie-applebys-juveniles-as-850000gns-colt-makes-winning-debut-in-same-race-won-by-shadow-of-light-aXE2N8Y7K0od/,racing_post,
Royal Ascot doesn't need Ka Ying Rising - and it is absolutely right not to be drawn into a prize-money arms race,https://www.racingpost.com/news/opinion/comment/royal-ascot-doesnt-need-ka-ying-rising-and-it-is-absolutely-right-not-to-be-drawn-into-a-prize-money-arms-race-aDACQ3q4YPM7/,racing_post,
Punters have been handed a goldmine this summer - and they have the BHA handicappers to thank,https://www.racingpost.com/news/features/the-form-hacker/punters-have-been-handed-a-goldmine-this-summer-and-they-have-the-bha-handicappers-to-thank-a80aj8u77Cur/,racing_post,
The day Jack Ramsden walked into my yard in Newmarket and inspired one of my best ever betting coups,https://www.racingpost.com/news/opinion/comment/the-day-jack-ramsden-walked-into-my-yard-in-newmarket-and-inspired-one-of-my-best-ever-betting-coups-amoa87R0Cxms/,racing_post,
"'I don’t know what happened between the time he appeared on my show and him getting on a plane, but something turned for the worse'",https://www.racingpost.com/news/features/interviews/i-dont-know-what-happened-between-the-time-he-appeared-on-my-show-and-him-getting-on-a-plane-but-something-turned-for-the-worse-aNXZU8g4Born/,racing_post,
'I basically work for nothing' - ten-horse Newmarket trainer sends out four straight winners amid challenging financial climate,https://www.racingpost.com/news/britain/i-basically-work-for-nothing-ten-horse-newmarket-trainer-sends-out-four-straight-winners-amid-challenging-financial-climate-avahp3m3tOwG/,racing_post,
Thousands of betting shops and £70m in racing income at stake as influential think tank pushes for machine tax to double,https://www.racingpost.com/news/betting-industry/thousands-of-betting-shops-and-70m-in-racing-income-at-stake-as-influential-think-tank-pushes-for-machine-tax-to-double-a13Gc4O7ywlD/,racing_post,
'His best days are ahead of him' - Roger Varian takes aim at star-studded Coral-Eclipse with progressive Saddadd,https://www.racingpost.com/news/big-race-latest/his-best-days-are-ahead-of-him-roger-varian-takes-aim-at-star-studded-coral-eclipse-with-progressive-saddadd-aEdZS0f0uplW/,racing_post,
